pid,week,module,activity,date,rct
58a95ef0bb9e0f0001acaa8b,1,,weekly_survey,2023-04-03 09:47:10,2
5a051341ff266c0001d1f915,1,,weekly_survey,2023-04-03 09:47:00,2
5e5521580ee1b951df544c3c,1,,weekly_survey,2023-04-03 09:46:14,2
61647688d6592403e31aa473,1,,weekly_survey,2023-04-03 09:44:30,2
63ecfe343c4d295df436a487,1,,weekly_survey,2023-04-03 09:43:56,2
60b8fb929701cb52b39796aa,1,,weekly_survey,2023-04-03 09:43:55,2
59b7b72e11212f0001cd0f15,1,,weekly_survey,2023-04-03 09:43:44,2
581ccd016c73180001fa5b2a,1,,weekly_survey,2023-04-03 09:43:32,2
6414486d4baccf7f406f7d9e,1,,weekly_survey,2023-04-03 09:43:23,2
636675b4dd6bb79382d46c2b,1,,weekly_survey,2023-04-03 09:43:19,2
63d7f17bc657e6dc9e481a9a,1,,weekly_survey,2023-04-03 09:42:47,2
5b97f2375612b30001acc4c9,1,,weekly_survey,2023-04-03 09:42:09,2
5f0f6811a0ed4a11dbc57b79,1,,weekly_survey,2023-04-03 09:41:40,2
6307d62f2d8eece6282a3f6e,1,,weekly_survey,2023-04-11 21:12:23,2
61601f0ddc31a716116888f1,1,,weekly_survey,2023-04-11 11:39:52,2
5cbf968cac918a00159337e8,1,,weekly_survey,2023-04-08 07:39:12,2
5cf3ce21392ca30016117ebb,1,,weekly_survey,2023-04-06 13:13:14,2
57b89a091e1cd400013e46fd,1,,weekly_survey,2023-04-06 07:44:22,2
578163a5c6144900014a0d21,1,,weekly_survey,2023-04-05 19:53:34,2
5d990479ab3e03001624c314,1,,weekly_survey,2023-04-05 16:27:18,2
5f075086646b9a32a8238dba,1,,weekly_survey,2023-04-05 12:00:05,2
5f85f0cab3f4e20ebf578203,1,,weekly_survey,2023-04-05 09:57:17,2
5ecb6acd10d2c36e6124c9bd,1,,weekly_survey,2023-04-04 18:08:18,2
5fc63e053cf83c06341ac94a,1,,weekly_survey,2023-04-04 13:50:34,2
5f1c62b6554a0f4f129c75fd,1,,weekly_survey,2023-04-04 12:17:34,2
5a0a0b3afe645f0001e9f296,1,,weekly_survey,2023-04-04 11:12:50,2
56b0e4d16399f9000ad8d48f,1,,weekly_survey,2023-04-04 10:23:08,2
60bceb1dcefc0afe67041489,1,,weekly_survey,2023-04-04 08:38:23,2
62b055a21e169809861b173d,1,,weekly_survey,2023-04-04 07:52:12,2
63d190d52bb71e0e81d868f2,1,,weekly_survey,2023-04-03 23:36:06,2
622e73ee8e552144c702f353,1,,weekly_survey,2023-04-03 23:00:59,2
5d5e4ae367962a00151b58f6,1,,weekly_survey,2023-04-03 22:34:37,2
56fbbcd14aaa50000da05e80,1,,weekly_survey,2023-04-03 22:14:29,2
5c897696146e370001e063c9,1,,weekly_survey,2023-04-03 22:11:23,2
56c6f9efb0b7a1000c5d12d7,1,,weekly_survey,2023-04-03 21:35:28,2
5d514a73f20feb00160b5e0e,1,,weekly_survey,2023-04-03 20:43:32,2
606dc9d8b666d8ce1dc6167b,1,,weekly_survey,2023-04-03 20:21:51,2
641379405684937e6fad9f1b,1,,weekly_survey,2023-04-03 19:55:23,2
5f09068244f84c18faaa74bc,1,,weekly_survey,2023-04-03 19:23:08,2
5b09360c2971540001e3e248,1,,weekly_survey,2023-04-03 18:30:26,2
62c7e2035db496124cf69b56,1,,weekly_survey,2023-04-03 18:15:15,2
5c012e180a73f700012f3c58,1,,weekly_survey,2023-04-03 17:47:38,2
5b87c3f9e88caf0001b79375,1,,weekly_survey,2023-04-03 17:08:03,2
62b182ba39468032223841bb,1,,weekly_survey,2023-04-03 17:06:41,2
5d1905fe4d7eea00170c3f28,1,,weekly_survey,2023-04-03 16:46:49,2
63718368eb248cc9835e70ff,1,,weekly_survey,2023-04-03 15:58:23,2
5c93de86cf602b000170c25d,1,,weekly_survey,2023-04-03 15:11:05,2
5c0873675b32d500012e3f2c,1,,weekly_survey,2023-04-03 15:04:17,2
5cb8d06a75c0e10001540418,1,,weekly_survey,2023-04-03 15:02:09,2
63d410b23af251fc009202cb,1,,weekly_survey,2023-04-03 14:10:22,2
60de4cc94dfda4d9e1948e6d,1,,weekly_survey,2023-04-03 14:08:09,2
63e812a9bbba876a34f1a8b3,1,,weekly_survey,2023-04-03 14:04:26,2
5f19675f002f9a01e273dc57,1,,weekly_survey,2023-04-03 13:55:50,2
570ffae3736f6a00125577c5,1,,weekly_survey,2023-04-03 13:52:33,2
58209f4785e40e00012f2a7d,1,,weekly_survey,2023-04-03 13:44:32,2
595e4bef84f571000111ca04,1,,weekly_survey,2023-04-03 12:50:56,2
5f0d962b96a8fa000871c68c,1,,weekly_survey,2023-04-03 12:48:17,2
5360c37cfdf99b02ccc08fcb,1,,weekly_survey,2023-04-03 12:45:23,2
612faedae9ff56b775e3cee5,1,,weekly_survey,2023-04-03 12:45:10,2
5ec5b2f06ec5296104b51897,1,,weekly_survey,2023-04-03 12:38:01,2
5f28196752b92a0a83d7a9db,1,,weekly_survey,2023-04-03 12:18:34,2
5ce9b0e4be5a6b00163f6870,1,,weekly_survey,2023-04-03 12:05:59,2
5cf03df5f8188000013126aa,1,,weekly_survey,2023-04-03 12:00:36,2
6103ecec19120bbb47800858,1,,weekly_survey,2023-04-03 11:59:24,2
5f99104474aa880009b64318,1,,weekly_survey,2023-04-03 11:55:33,2
5c322f84508b7a0001fcb70d,1,,weekly_survey,2023-04-03 11:54:18,2
5b96b497169b86000125198e,1,,weekly_survey,2023-04-03 11:51:16,2
5eb9697b651aca0436adfe9d,1,,weekly_survey,2023-04-03 11:40:25,2
582086da97b5100001b9b830,1,,weekly_survey,2023-04-03 11:37:41,2
5f2afec0781f2848ac688140,1,,weekly_survey,2023-04-03 11:33:42,2
56b8ad1be1d0a2000c154093,1,,weekly_survey,2023-04-03 11:25:02,2
5d1b9f1b4cebc80017c1d9ca,1,,weekly_survey,2023-04-03 11:21:30,2
5876428ceae9d5000140eb16,1,,weekly_survey,2023-04-03 11:09:35,2
62a3b97d41ae082b602e815b,1,,weekly_survey,2023-04-03 11:06:22,2
5e3f63305ed1321be26ea5fe,1,,weekly_survey,2023-04-03 10:52:32,2
5ede01a612a7d6000bf2316f,1,,weekly_survey,2023-04-03 10:48:41,2
60768467a4f8fb1d215ff60c,1,,weekly_survey,2023-04-03 10:46:08,2
5c462f70f5bbb70001b2f902,1,,weekly_survey,2023-04-03 10:44:17,2
5bb7a2f927fb5000013cb0e6,1,,weekly_survey,2023-04-03 10:43:14,2
6346aa206a094aebaddadf02,1,,weekly_survey,2023-04-03 10:43:05,2
5f0874db34894f07bd04f436,1,,weekly_survey,2023-04-03 10:39:41,2
5c4765349afd7b000196f770,1,,weekly_survey,2023-04-03 10:27:23,2
59839cb9554956000142d95f,1,,weekly_survey,2023-04-03 10:23:52,2
63d13d214a2a7a3987f88f5b,1,,weekly_survey,2023-04-03 10:19:27,2
5adec594e0feeb0001cacf00,1,,weekly_survey,2023-04-03 10:12:08,2
63cff1f3f6837928721fe2ef,1,,weekly_survey,2023-04-03 10:07:55,2
5d2b08784588590018cf70bb,1,,weekly_survey,2023-04-03 10:05:16,2
5ba151aaa9e7be000135f08f,1,,weekly_survey,2023-04-03 10:04:06,2
5d442839a8faa30001131e8a,1,,weekly_survey,2023-04-03 10:03:57,2
6400ddd5862feacb5794750b,1,,weekly_survey,2023-04-03 10:01:36,2
613f1d6420141eefc3e5f1b0,1,,weekly_survey,2023-04-03 09:55:39,2
606ec7f98cb8b08a1c7620e0,1,,weekly_survey,2023-04-03 09:51:06,2
64137087a26baa97a1348ce7,1,,weekly_survey,2023-04-03 09:49:34,2
636928ef51cdaf360bebba1e,1,,weekly_survey,2023-04-03 09:41:32,2
5d82034b49f7b600197e5315,1,,weekly_survey,2023-04-03 09:37:20,2
62b5fea64b239d91783414ff,1,,weekly_survey,2023-04-03 09:33:56,2
6154918f83e8ca861b23ea04,1,,weekly_survey,2023-04-03 09:33:44,2
59e675a6c0d35a00012951ce,1,,weekly_survey,2023-04-03 09:32:45,2
623478b74666adc4ae9be6ab,1,,weekly_survey,2023-04-03 09:26:48,2
6400d919945d23676a68b781,1,,weekly_survey,2023-04-03 09:26:40,2
62b1eaacbc6e41266c8c35f1,1,,weekly_survey,2023-04-03 09:26:21,2
59f392ef9618dc0001d33a58,1,,weekly_survey,2023-04-03 09:21:34,2
5718a9c4dd9ef10013df01f0,1,,weekly_survey,2023-04-03 09:21:25,2
5bddfba7712eb800010d3a61,1,,weekly_survey,2023-04-03 09:20:23,2
628a119d0b74d2b456ce5201,1,,weekly_survey,2023-04-03 09:19:46,2
5b89ad4819110c0001eb707c,1,,weekly_survey,2023-04-03 09:17:19,2
60b0f00d76201e617923f93f,1,,weekly_survey,2023-04-03 09:16:05,2
595ceea8dd044900012ce64a,1,,weekly_survey,2023-04-03 09:15:06,2
5aafb6f2e1546900019b0772,1,,weekly_survey,2023-04-03 09:14:05,2
5efcf0c805671e11376ae93f,1,,weekly_survey,2023-04-03 09:12:17,2
63dff8bf03e29837eef8a379,1,,weekly_survey,2023-04-03 09:08:53,2
5d8cef3c28e183001a335ab0,1,,weekly_survey,2023-04-03 09:07:46,2
62da562ad9942a440f6986c9,1,,weekly_survey,2023-04-03 09:05:48,2
612a87998958706392797405,1,,weekly_survey,2023-04-03 09:05:11,2
5edca29654fe059801608fc0,1,,weekly_survey,2023-04-03 09:04:32,2
63d140059a1a559c554e7e68,1,,weekly_survey,2023-04-03 09:04:15,2
5ef647ec3ce68a1178780f5a,1,,weekly_survey,2023-04-03 09:03:49,2
56c393c495cf7f000b956b25,1,,weekly_survey,2023-04-03 09:03:40,2
5f778d553167a12eae0e1c00,1,,weekly_survey,2023-04-03 09:02:37,2
63654bbd9fba7764c698ee95,2,,weekly_survey,2023-04-16 12:44:29,2
5a051341ff266c0001d1f915,2,,weekly_survey,2023-04-13 15:27:22,2
55bdcb08fdf99b7c544b9d0e,2,,weekly_survey,2023-04-13 14:33:37,2
63e5282cfb912bf4cb2f2d33,2,,weekly_survey,2023-04-12 19:42:52,2
58bb44dfb225d90001d09eb7,2,,weekly_survey,2023-04-12 12:58:38,2
616ace670cc9be4c6cc04845,2,,weekly_survey,2023-04-12 12:36:03,2
6414253d3bddbb89b2190e30,2,,weekly_survey,2023-04-12 08:23:04,2
5a55c8d276d1c60001aadcb0,2,,weekly_survey,2023-04-12 08:06:32,2
63de43562f126da64eb4954d,2,,weekly_survey,2023-04-12 05:34:45,2
5ea980e8a5e7d908472c2fb0,2,,weekly_survey,2023-04-12 03:00:18,2
63d42692a6ffa5e1445872a6,2,,weekly_survey,2023-04-11 21:46:16,2
60170184b3fe5f1ee9383f0f,2,,weekly_survey,2023-04-11 20:12:25,2
5e5e86c4a234251abddcd29d,2,,weekly_survey,2023-04-11 19:39:53,2
5e15f834a6eb60bd83bebe78,2,,weekly_survey,2023-04-11 17:53:11,2
63d40a74a40ea367fbcfa34e,2,,weekly_survey,2023-04-11 17:45:42,2
5e78f81933a7cf0526edb697,2,,weekly_survey,2023-04-11 16:25:28,2
5e61f36dc7061b0c396928f2,2,,weekly_survey,2023-04-11 15:50:34,2
5c3b1e9a4b1ed90001babf9e,2,,weekly_survey,2023-04-11 15:49:01,2
601035bc24cb8f2c108b3e48,2,,weekly_survey,2023-04-11 15:34:18,2
5f7366fe5b5261081e3d6fb8,2,,weekly_survey,2023-04-11 15:27:51,2
608d8e5a23217f3f78975235,2,,weekly_survey,2023-04-11 15:15:43,2
62fb792c089c2b4a4ec4b48b,2,,weekly_survey,2023-04-11 14:51:03,2
63ea497522ab8dac66f07e6d,2,,weekly_survey,2023-04-11 14:30:10,2
63ea46a6a9097ada514413a0,2,,weekly_survey,2023-04-11 14:23:52,2
63dd0296c917bf02b8a6fdb3,2,,weekly_survey,2023-04-11 14:21:01,2
6140bf6523a8f20a2ea1e417,2,,weekly_survey,2023-04-11 14:15:23,2
6004acf12facd1642ea69a4f,2,,weekly_survey,2023-04-11 14:13:54,2
56aa2ab9402d62000c7096f2,2,,weekly_survey,2023-04-11 14:10:17,2
5f1e3d27e7d27c3b651d5baf,2,,weekly_survey,2023-04-11 14:05:23,2
62b22fafe8226b590b87284e,2,,weekly_survey,2023-04-11 13:58:47,2
5ede80a7316c240fc78b6f6a,2,,weekly_survey,2023-04-11 13:49:29,2
62893fa227242581fa93d6a1,2,,weekly_survey,2023-04-11 13:17:19,2
5c5a98c42032f30001ba94fd,2,,weekly_survey,2023-04-11 13:04:31,2
62b4549c1274c2a12d600182,2,,weekly_survey,2023-04-11 13:03:57,2
5b2659e78ecf3f0001617cbd,2,,weekly_survey,2023-04-11 12:47:00,2
5d4c06c6a8d9fb001a1470d5,2,,weekly_survey,2023-04-11 12:42:33,2
6104f8978020bd0eaa8058dc,2,,weekly_survey,2023-04-11 12:41:27,2
5c3f9210c2d0b700017cf4d7,2,,weekly_survey,2023-04-11 12:39:06,2
5c3db5a6ea50eb0001759fc4,2,,weekly_survey,2023-04-11 12:34:53,2
5ab782fe47a9f70001539d00,2,,weekly_survey,2023-04-11 12:27:22,2
5ea804463634051fba362769,2,,weekly_survey,2023-04-11 12:23:13,2
63d427e00eb0a8350d4c50df,2,,weekly_survey,2023-04-11 12:16:14,2
60d9a0d345504b76c6fb29f6,2,,weekly_survey,2023-04-11 12:16:11,2
601867fe8e5c370dbff4fcef,2,,weekly_survey,2023-04-11 12:12:14,2
577a930f7ba34c00010c8e5e,2,,weekly_survey,2023-04-11 12:09:13,2
56a930c711926500056e6eed,2,,weekly_survey,2023-04-11 12:06:41,2
5a4cb57c9f5e570001e83daf,2,,weekly_survey,2023-04-11 12:05:43,2
5c84d2370d4ac0001196cde4,2,,weekly_survey,2023-04-11 12:01:49,2
61647688d6592403e31aa473,2,,weekly_survey,2023-04-11 12:01:21,2
564674d3d01e6b00147276a1,2,,weekly_survey,2023-04-11 12:00:58,2
62b1fa2bf698dc051bfca2d4,2,,weekly_survey,2023-04-11 11:59:29,2
59a2ad199b845f0001ec1e9e,2,,weekly_survey,2023-04-11 11:58:53,2
5b161c96d282ff00015c4bb6,2,,weekly_survey,2023-04-11 11:55:37,2
5c98db753df5fc0016e3baed,2,,weekly_survey,2023-04-11 11:52:28,2
5dfe9f9e19232db3171c8341,2,,weekly_survey,2023-04-11 11:52:09,2
59646f5198cf77000106feb1,2,,weekly_survey,2023-04-11 11:51:09,2
5a3ad6ba2f3c2500018bc4e4,2,,weekly_survey,2023-04-11 11:46:14,2
5a95a9c135237b000112615f,2,,weekly_survey,2023-04-11 11:40:44,2
5a75b131eea3d300016ddc70,2,,weekly_survey,2023-04-11 11:39:42,2
63d153292ab8a7e4066fb52a,2,,weekly_survey,2023-04-11 11:37:15,2
614e43c148febeb17c93e998,2,,weekly_survey,2023-04-11 11:36:48,2
63e52c5f3f35059ca0272e19,2,,weekly_survey,2023-04-11 11:35:52,2
63d7f17bc657e6dc9e481a9a,2,,weekly_survey,2023-04-11 11:32:51,2
62b07159ba623a4beb4012e0,2,,weekly_survey,2023-04-11 11:31:34,2
5d38613038b787001804ff95,2,,weekly_survey,2023-04-11 11:29:54,2
60b2785e793387fa22524fce,2,,weekly_survey,2023-04-11 11:28:00,2
63d42baf9594b69453f61e91,2,,weekly_survey,2023-04-11 11:25:55,2
5f6f4ae8796bee4c3f824545,2,,weekly_survey,2023-04-11 11:16:57,2
6346ad9666e0c7892116eef5,2,,weekly_survey,2023-04-11 11:05:43,2
5c1575e62a407b0001ff2a4c,2,,weekly_survey,2023-04-11 11:04:02,2
6044ea51709c7658c749c64d,2,,weekly_survey,2023-04-11 11:00:46,2
5b2240df023fe3000150533f,2,,weekly_survey,2023-04-11 10:40:06,2
63dbe76cbc72cdb0f3e93414,2,,weekly_survey,2023-04-11 10:34:46,2
5a67676a35f26b000149689d,2,,weekly_survey,2023-04-11 10:33:56,2
5a622a7f35f26b0001490a5f,2,,weekly_survey,2023-04-11 10:31:47,2
5d0e0c9c312297001a37d0ca,2,,weekly_survey,2023-04-11 10:28:50,2
6290de7fb740c5593c1c37c7,2,,weekly_survey,2023-04-11 10:23:56,2
5d56add07d795e001788bb04,2,,weekly_survey,2023-04-11 10:20:48,2
62e02c96140489fcd123e187,2,,weekly_survey,2023-04-11 10:19:15,2
59b7b72e11212f0001cd0f15,2,,weekly_survey,2023-04-11 10:17:11,2
63d581babfbf05d4c83027f6,2,,weekly_survey,2023-04-11 10:13:30,2
5d532bb9d103e90018c69203,2,,weekly_survey,2023-04-11 10:12:28,2
5a3026823eff6600016f2807,2,,weekly_survey,2023-04-11 10:11:15,2
5e5521580ee1b951df544c3c,2,,weekly_survey,2023-04-11 10:08:46,2
6146f7b903db610d4cf373e6,2,,weekly_survey,2023-04-11 10:05:04,2
57fde8979c39b3000179e347,2,,weekly_survey,2023-04-11 10:04:33,2
5d77b52ae3a8220001553b83,2,,weekly_survey,2023-04-11 10:04:09,2
5c18e589d66c940001f97e81,2,,weekly_survey,2023-04-11 10:02:50,2
60e05b786b9d62ed10982f47,2,,weekly_survey,2023-04-11 10:00:36,2
6027cc78c597e0049f3e455d,2,,weekly_survey,2023-04-11 10:00:33,2
63d256a2e69c3a1ede98e0fc,2,,weekly_survey,2023-04-11 09:58:38,2
5bdef4a209e1b40001df58cf,2,,weekly_survey,2023-04-11 09:57:06,2
636675b4dd6bb79382d46c2b,2,,weekly_survey,2023-04-11 09:56:45,2
62fbe0847bebdb10fff2494c,2,,weekly_survey,2023-04-11 09:54:58,2
63ea4139b3e58747071301a1,2,,weekly_survey,2023-04-11 09:54:48,2
5e7fa0e918b10804bb87eb63,2,,weekly_survey,2023-04-11 09:54:36,2
5be742980bedce00010bcf31,2,,weekly_survey,2023-04-11 09:54:23,2
62b2080f8f89f2f15c47d9ba,2,,weekly_survey,2023-04-11 09:53:44,2
5ea0110e8df7fa0008956a0a,2,,weekly_survey,2023-04-11 09:52:27,2
63177eccf7413f061966ef60,2,,weekly_survey,2023-04-11 09:51:26,2
60f84b82661faf6c4a0c56a5,2,,weekly_survey,2023-04-11 09:50:37,2
63e530a8c23ce5fc5f65f1da,2,,weekly_survey,2023-04-11 09:50:12,2
5dcaca3084116a7965ef1fd4,2,,weekly_survey,2023-04-11 09:50:07,2
581ccd016c73180001fa5b2a,2,,weekly_survey,2023-04-11 09:48:44,2
5a8f2a691904200001565d1d,2,,weekly_survey,2023-04-11 09:47:25,2
56a8bb427f2472000b9522f6,2,,weekly_survey,2023-04-11 09:47:00,2
5c91fad394f7e600172f9d4a,2,,weekly_survey,2023-04-11 09:46:56,2
5f8453fff0d4290809876070,2,,weekly_survey,2023-04-11 09:45:41,2
5d1290103b20b0000102e8e3,2,,weekly_survey,2023-04-11 09:44:59,2
5e31a1526ef37a1879a94441,2,,weekly_survey,2023-04-11 09:44:35,2
5ccb133b347cb5001b4770b6,2,,weekly_survey,2023-04-11 09:44:00,2
63ee7fdc7353888045333f01,2,,weekly_survey,2023-04-11 09:43:56,2
58a95ef0bb9e0f0001acaa8b,2,,weekly_survey,2023-04-11 09:42:23,2
5ca48653ed23650001328d9d,2,,weekly_survey,2023-04-11 09:42:05,2
638e2eed82fa613f2140ba13,2,,weekly_survey,2023-04-11 09:41:59,2
63861830958b7290de6353fc,2,,weekly_survey,2023-04-11 09:41:52,2
5cf200393d4cf600019b1a74,2,,weekly_survey,2023-04-11 09:41:13,2
5bcfde8c8301810001a33bea,2,,weekly_survey,2023-04-11 09:41:02,2
5f450738ab827a05e739ef40,2,,weekly_survey,2023-04-11 09:41:01,2
60b8fb929701cb52b39796aa,2,,weekly_survey,2023-04-11 09:40:48,2
5b97f2375612b30001acc4c9,2,,weekly_survey,2023-04-11 09:39:43,2
6414486d4baccf7f406f7d9e,2,,weekly_survey,2023-04-11 09:39:26,2
5ebc64bf78ebdb082563937b,2,,weekly_survey,2023-04-11 09:38:04,2
5f0f6811a0ed4a11dbc57b79,2,,weekly_survey,2023-04-11 09:38:02,2
63ecfe343c4d295df436a487,2,,weekly_survey,2023-04-11 09:38:01,2
578163a5c6144900014a0d21,2,,weekly_survey,2023-04-14 19:30:02,2
5cbf968cac918a00159337e8,2,,weekly_survey,2023-04-14 13:27:17,2
57b89a091e1cd400013e46fd,2,,weekly_survey,2023-04-14 08:11:21,2
5c0873675b32d500012e3f2c,2,,weekly_survey,2023-04-14 00:03:41,2
60b0f00d76201e617923f93f,2,,weekly_survey,2023-04-13 19:09:16,2
641379405684937e6fad9f1b,2,,weekly_survey,2023-04-13 18:51:36,2
5d5e4ae367962a00151b58f6,2,,weekly_survey,2023-04-13 12:45:36,2
5f09068244f84c18faaa74bc,2,,weekly_survey,2023-04-13 09:59:52,2
5c897696146e370001e063c9,2,,weekly_survey,2023-04-12 20:03:45,2
622e73ee8e552144c702f353,2,,weekly_survey,2023-04-12 19:03:29,2
56c6f9efb0b7a1000c5d12d7,2,,weekly_survey,2023-04-12 16:40:40,2
595e4bef84f571000111ca04,2,,weekly_survey,2023-04-12 15:19:26,2
5f76e2c2c75fa118deba7f46,2,,weekly_survey,2023-04-12 13:16:30,2
5360c37cfdf99b02ccc08fcb,2,,weekly_survey,2023-04-12 13:15:39,2
5fc63e053cf83c06341ac94a,2,,weekly_survey,2023-04-12 12:59:55,2
63dff8bf03e29837eef8a379,2,,weekly_survey,2023-04-12 11:09:05,2
5ce9b0e4be5a6b00163f6870,2,,weekly_survey,2023-04-12 08:50:00,2
5c462f70f5bbb70001b2f902,2,,weekly_survey,2023-04-12 08:26:56,2
612faedae9ff56b775e3cee5,2,,weekly_survey,2023-04-11 22:51:00,2
60bceb1dcefc0afe67041489,2,,weekly_survey,2023-04-11 22:17:41,2
63e812a9bbba876a34f1a8b3,2,,weekly_survey,2023-04-11 21:55:28,2
5d1905fe4d7eea00170c3f28,2,,weekly_survey,2023-04-11 21:32:44,2
6307d62f2d8eece6282a3f6e,2,,weekly_survey,2023-04-11 21:22:10,2
5f0d962b96a8fa000871c68c,2,,weekly_survey,2023-04-11 20:42:18,2
5f0874db34894f07bd04f436,2,,weekly_survey,2023-04-11 20:09:49,2
5cb8d06a75c0e10001540418,2,,weekly_survey,2023-04-11 19:26:18,2
5cf03df5f8188000013126aa,2,,weekly_survey,2023-04-11 19:00:45,2
60768467a4f8fb1d215ff60c,2,,weekly_survey,2023-04-11 18:57:45,2
5f1c62b6554a0f4f129c75fd,2,,weekly_survey,2023-04-11 18:24:47,2
5d514a73f20feb00160b5e0e,2,,weekly_survey,2023-04-11 18:17:14,2
63ea42504d477a5fc21236d4,2,,weekly_survey,2023-04-11 18:07:21,2
56c393c495cf7f000b956b25,2,,weekly_survey,2023-04-11 17:23:20,2
63718368eb248cc9835e70ff,2,,weekly_survey,2023-04-11 17:23:05,2
5c322f84508b7a0001fcb70d,2,,weekly_survey,2023-04-11 17:00:39,2
63d190d52bb71e0e81d868f2,2,,weekly_survey,2023-04-11 16:48:54,2
5f85f0cab3f4e20ebf578203,2,,weekly_survey,2023-04-11 16:47:13,2
56b8ad1be1d0a2000c154093,2,,weekly_survey,2023-04-11 16:45:29,2
6346aa206a094aebaddadf02,2,,weekly_survey,2023-04-11 16:21:12,2
5f99104474aa880009b64318,2,,weekly_survey,2023-04-11 16:07:44,2
58209f4785e40e00012f2a7d,2,,weekly_survey,2023-04-11 16:00:11,2
63d13d214a2a7a3987f88f5b,2,,weekly_survey,2023-04-11 15:23:58,2
5ec5b2f06ec5296104b51897,2,,weekly_survey,2023-04-11 14:31:27,2
63d140059a1a559c554e7e68,2,,weekly_survey,2023-04-11 14:29:18,2
56b0e4d16399f9000ad8d48f,2,,weekly_survey,2023-04-11 14:25:26,2
5d82034b49f7b600197e5315,2,,weekly_survey,2023-04-11 14:25:21,2
5b96b497169b86000125198e,2,,weekly_survey,2023-04-11 14:22:28,2
62b182ba39468032223841bb,2,,weekly_survey,2023-04-11 14:18:47,2
6103ecec19120bbb47800858,2,,weekly_survey,2023-04-11 14:09:47,2
5efcf0c805671e11376ae93f,2,,weekly_survey,2023-04-11 14:07:58,2
5f075086646b9a32a8238dba,2,,weekly_survey,2023-04-11 14:02:32,2
62b5fea64b239d91783414ff,2,,weekly_survey,2023-04-11 13:51:14,2
5f19675f002f9a01e273dc57,2,,weekly_survey,2023-04-11 13:31:13,2
612a87998958706392797405,2,,weekly_survey,2023-04-11 13:16:04,2
59f392ef9618dc0001d33a58,2,,weekly_survey,2023-04-11 13:11:04,2
5b87c3f9e88caf0001b79375,2,,weekly_survey,2023-04-11 13:02:20,2
5f2afec0781f2848ac688140,2,,weekly_survey,2023-04-11 13:00:41,2
628a119d0b74d2b456ce5201,2,,weekly_survey,2023-04-11 12:48:30,2
5ecb6acd10d2c36e6124c9bd,2,,weekly_survey,2023-04-11 12:46:41,2
570ffae3736f6a00125577c5,2,,weekly_survey,2023-04-11 12:45:57,2
62b055a21e169809861b173d,2,,weekly_survey,2023-04-11 12:41:39,2
5876428ceae9d5000140eb16,2,,weekly_survey,2023-04-11 12:34:13,2
5cf3ce21392ca30016117ebb,2,,weekly_survey,2023-04-11 12:25:14,2
5c012e180a73f700012f3c58,2,,weekly_survey,2023-04-11 12:15:32,2
606dc9d8b666d8ce1dc6167b,2,,weekly_survey,2023-04-11 11:57:07,2
613f1d6420141eefc3e5f1b0,2,,weekly_survey,2023-04-11 11:56:54,2
6400ddd5862feacb5794750b,2,,weekly_survey,2023-04-11 11:53:40,2
61601f0ddc31a716116888f1,2,,weekly_survey,2023-04-11 11:46:32,2
60de4cc94dfda4d9e1948e6d,2,,weekly_survey,2023-04-11 11:34:37,2
5a0a0b3afe645f0001e9f296,2,,weekly_survey,2023-04-11 11:30:42,2
5d1b9f1b4cebc80017c1d9ca,2,,weekly_survey,2023-04-11 11:27:33,2
5d8cef3c28e183001a335ab0,2,,weekly_survey,2023-04-11 11:22:27,2
63cff1f3f6837928721fe2ef,2,,weekly_survey,2023-04-11 11:15:16,2
59839cb9554956000142d95f,2,,weekly_survey,2023-04-11 11:14:28,2
582086da97b5100001b9b830,2,,weekly_survey,2023-04-11 10:58:29,2
5c93de86cf602b000170c25d,2,,weekly_survey,2023-04-11 10:47:48,2
5ef647ec3ce68a1178780f5a,2,,weekly_survey,2023-04-11 10:44:54,2
5c4765349afd7b000196f770,2,,weekly_survey,2023-04-11 10:41:14,2
5eb9697b651aca0436adfe9d,2,,weekly_survey,2023-04-11 10:36:13,2
5d990479ab3e03001624c314,2,,weekly_survey,2023-04-11 10:16:33,2
5e3f63305ed1321be26ea5fe,2,,weekly_survey,2023-04-11 10:14:45,2
623478b74666adc4ae9be6ab,2,,weekly_survey,2023-04-11 10:08:46,2
5aafb6f2e1546900019b0772,2,,weekly_survey,2023-04-11 09:55:03,2
5d2b08784588590018cf70bb,2,,weekly_survey,2023-04-11 09:51:35,2
5f28196752b92a0a83d7a9db,2,,weekly_survey,2023-04-11 09:47:25,2
62a3b97d41ae082b602e815b,2,,weekly_survey,2023-04-11 09:45:48,2
606ec7f98cb8b08a1c7620e0,2,,weekly_survey,2023-04-11 09:40:53,2
636928ef51cdaf360bebba1e,2,,weekly_survey,2023-04-11 09:35:33,2
56fbbcd14aaa50000da05e80,2,,weekly_survey,2023-04-11 09:28:04,2
5b89ad4819110c0001eb707c,2,,weekly_survey,2023-04-11 09:27:07,2
62b1eaacbc6e41266c8c35f1,2,,weekly_survey,2023-04-11 09:25:00,2
5bb7a2f927fb5000013cb0e6,2,,weekly_survey,2023-04-11 09:24:24,2
5ede01a612a7d6000bf2316f,2,,weekly_survey,2023-04-11 09:22:20,2
5b09360c2971540001e3e248,2,,weekly_survey,2023-04-11 09:20:34,2
595ceea8dd044900012ce64a,2,,weekly_survey,2023-04-11 09:17:50,2
